valence,year,acousticness,artists_x,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,matched_artist,artists_y,genres
0.298,1986,0.251,['bruce springsteen'],0.3,697933,0.382,0,31UJsGtQSom5H0cNCdPD8u,0.000109,9,0.98,-15.643,1,"The River - Live at LA Coliseum, Los Angeles, CA - September 1985",45,1986-11-10,0.0415,117.81,bruce springsteen,bruce springsteen,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']"
0.413,1947,0.995,"['mohammed rafi', 'lalita dewoolkar']",0.5579999999999999,187440,0.0832,0,6GIdcJW8MxH9NoCYHtcJ7Q,0.905,4,0.0845,-21.476,1,Hum Ko Tumhara Hi Aasra - Duet,0,1947-01-01,0.053,80.833,mohammed rafi,mohammed rafi,"['classic bollywood', 'desi pop', 'filmi', 'sufi']"
0.8320000000000001,1997,0.0131,"[""livin' joy""]",0.74,223535,0.762,0,6wetvpPWooBdmAEOKnDhpo,0.0,5,0.283,-7.166,0,Dreamer - Janice Robinson Vocal,60,1997-01-01,0.0418,127.372,livin' joy,livin' joy,"['disco house', 'diva house', 'eurodance', 'hip house', 'vocal house']"
0.142,2020,0.0485,"['future', 'lil uzi vert']",0.773,193859,0.505,1,6GK5du9ndZ7ZwMBrTRTGMH,0.0,5,0.158,-5.716,0,Plastic,73,2020-11-13,0.061,160.031,lil uzi vert,lil uzi vert,"['melodic rap', 'philly rap', 'rap', 'trap']"
0.456,2014,0.0358,['stevie nicks'],0.7040000000000001,278139,0.78,0,3MhtDiOUmoL5Yw3uh9asB1,0.000375,5,0.0754,-6.401,1,The Dealer,55,2014-09-30,0.0284,121.939,stevie nicks,stevie nicks,"['heartland rock', 'mellow gold']"
0.202,1956,0.932,['thelonious monk'],0.539,351733,0.147,0,6JmJPms6dsHONi6JBkMHgT,0.855,8,0.206,-17.206,1,Tea For Two,20,1956,0.0503,113.784,thelonious monk septet,thelonious monk septet,"['bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz']"
0.623,2006,0.76,"['dierks bentley', 'the grascals']",0.59,171027,0.5870000000000001,0,5yVesQH1l8bOgjuWN0ub2a,1.06e-05,7,0.5379999999999999,-7.345,1,Prodigal Son's Prayer,41,2006-01-01,0.0355,137.97299999999998,bent,bent,"['contemporary country', 'country', 'country road', 'modern country rock']"
0.474,2007,0.6609999999999999,['j. holiday'],0.728,220053,0.4370000000000001,0,6xlEwLvtwDXR3bfLPxnjv9,0.0,0,0.0917,-8.357000000000001,1,Suffocate,47,2007-01-01,0.175,123.017,j. holiday,j. holiday,"['bassline', 'hip pop', 'new jack swing', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
0.622,2017,0.8,['nohidea'],0.605,139684,0.396,0,3gV0E3N4uOcoNsbxLkGWkp,0.872,5,0.141,-11.300999999999998,0,"sincerely, yours",67,2017-02-04,0.0509,80.957,nohidea,nohidea,"['chillhop', 'lo-fi beats']"
0.74,2006,0.0698,"['don omar', 'wisin', 'yandel']",0.841,221180,0.799,0,6uoOKr3dxk9GVIhmJyQPMh,5.72e-06,10,0.0889,-7.232,1,MySpace (feat. Wisin & Yandel),57,2006-11-21,0.189,87.98899999999998,polow da don,polow da don,[]
0.789,1988,0.00326,['violent femmes'],0.69,211133,0.629,1,7cnUOG5iUfQqYDB3km8OCG,0.00135,2,0.292,-8.677,1,Nightmares,29,1988-01-01,0.0345,73.617,múm,múm,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']"
0.34,1962,0.966,['suman kalyanpur'],0.339,202105,0.488,0,615AChzAa4FbM4W1d3bf3C,0.00966,9,0.5479999999999999,-8.982000000000003,1,Na Tum Hamen Jano - Female Vocals,13,1962-12-31,0.0335,115.38,suman kalyanpur,suman kalyanpur,"['classic bollywood', 'filmi', 'ghazal']"
0.509,1986,0.475,['秋元薫'],0.613,241507,0.316,0,1xadrqsPVwilGgMhtr3awh,1.64e-06,6,0.134,-15.78,1,今日はひとりきり,26,1986,0.0325,151.906,秋元薫,秋元薫,['japanese city pop']
0.32,1949,0.994,"['erik satie', 'philippe entremont']",0.425,91760,0.144,0,6fmbS9daVOBm5ugOaQXjO3,0.927,0,0.117,-25.324,1,Croquis et agaceries d'un gros bonhomme en bois: I. Tyrolienne turque,17,1949,0.0418,129.102,philippe entremont,philippe entremont,"['classical performance', 'french classical piano']"
0.456,1987,0.948,['tanya goodman'],0.509,194333,0.124,0,4nHC5PR3JIpZtyss3XP9u9,0.0,1,0.123,-18.857,1,Hushabye Street,36,1987-01-01,0.0319,106.782,tanya goodman,tanya goodman,['lullaby']
0.362,2019,0.199,"['jessie reyez', '6lack']",0.726,225040,0.636,1,5zXmmhtXrhDbYnScaYpqZg,0.0,7,0.111,-3.615,1,Imported (with 6LACK),65,2019-04-09,0.0496,111.097,jessie j,jessie j,"['canadian contemporary r&b', 'canadian pop', 'pop']"
0.0329,1992,0.51,['wojciech kilar'],0.218,400867,0.104,0,00De7REGurYkmfrKAh6CU1,0.6920000000000001,11,0.0688,-22.809,0,Dracula- The Beginning,41,1992-10-30,0.047,114.592,joji,joji,"['alternative r&b', 'viral pop']"
0.215,1965,0.911,['paul simon'],0.473,143400,0.151,0,6sv8j7w0XLyuyTS9eT610t,0.00097,3,0.115,-16.157,0,A Most Peculiar Man,23,1965-08-01,0.0346,125.429,paul simonon,paul simonon,[]
0.471,1985,0.797,['sade'],0.356,171360,0.415,0,68fAZuqk7syp8Dvqj4KPCn,0.1669999999999999,4,0.0836,-10.428,0,Mr Wrong,38,1985-11-04,0.0406,169.614,sade,sade,"['british soul', 'neo soul', 'sophisti-pop']"
0.53,2007,0.604,['dyme def'],0.5770000000000001,255800,0.64,0,3gqnOpefgHHJ9QERNtIblj,0.0,0,0.513,-3.656,1,Let It Be,41,2007-08-28,0.632,190.403,mø,mø,"['contemporary country', 'deep talent show']"
0.23,1955,0.893,['miles davis'],0.455,562227,0.0341,0,5ZtlhKRZm4Se29AYh5SL3W,0.0786,2,0.102,-18.486,0,Flamenco Sketches,7,1955,0.041,117.32,miles davis,miles davis,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet']"
0.32,2017,0.983,['john mayer'],0.5379999999999999,190013,0.131,0,51lPx6ZCSalL2kvSrDUyJc,0.00522,7,0.156,-14.104,1,You're Gonna Live Forever in Me,64,2017-04-14,0.0316,136.149,john mayer,john mayer,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']"
0.736,1970,0.8690000000000001,['harry nilsson'],0.456,190267,0.499,0,37xPxSSbvchBND4OruIx4J,0.000181,11,0.0838,-13.867,1,Oblio's Return - Narration,23,1970-12-01,0.531,170.05,nils,nils,"['compositional ambient', 'electronica', 'neo-classical', 'neoclassical darkwave']"
0.288,1972,0.631,['claudio baglioni'],0.357,337960,0.238,0,0P55M408LsT6E8c7fHrPBa,0.0,2,0.366,-14.164,1,Questo piccolo grande amore,55,1972,0.0388,109.225,lio,lio,"['dubstep', 'edm', 'electro house', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm', 'progressive trance']"
0.399,2014,0.115,['citizen way'],0.451,221027,0.669,0,0JCS7q2sxbydawkUCVIuhK,0.0,9,0.105,-6.995,1,How Sweet the Sound,45,2014-09-23,0.0288,76.043,one way,one way,"['classic soul', 'electro', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
0.637,1944,0.995,['tara bai'],0.472,159800,0.171,0,1ES4ZR0bBvkLQSQTCakXFY,0.928,10,0.295,-16.654,1,Pardesi Kyon Yaad Aata Hai,0,1944-01-01,0.0448,73.596,tara bai,tara bai,[]
0.932,1987,0.293,['swing out sister'],0.762,389387,0.596,0,52LRCeDADRBJmxqoT562yK,0.1,8,0.332,-12.11,0,"Twilight World - Superb, Superb, Mix",38,1987-05-13,0.0291,113.17,swing out sister,swing out sister,"['new romantic', 'new wave pop', 'sophisti-pop']"
0.583,1951,0.836,['josé alfredo jimenez'],0.411,190400,0.329,0,3k42EtvIXBd3tTtvlZdZKk,0.0,5,0.185,-8.453,1,Un Mundo Raro,4,1951,0.108,177.347,josé alfredo jimenez,josé alfredo jimenez,"['mariachi', 'ranchera', 'regional mexican']"
0.049,1963,0.964,['herbie hancock'],0.293,243147,0.22,0,3nWEttymk24YffcxB3DeCb,0.621,5,0.0884,-14.254,0,The Pleasure Is Mine - Remastered 1999,17,1963-03-19,0.0284,84.67200000000003,robin hancock,robin hancock,[]
0.0711,2017,0.00227,"['the belonging co', 'lauren daigle']",0.424,486945,0.583,0,3QgqMVZdqHdY8e7r7IUBww,0.0,9,0.115,-6.864,1,Peace Be Still - Live,62,2017-09-08,0.0285,144.977,the belonging co,the belonging co,"['anthem worship', 'ccm', 'christian pop', 'world worship']"
0.483,2002,0.00759,['good charlotte'],0.464,207240,0.877,0,1Xe60e0PBipjujtaeEG7JG,0.0,3,0.15,-4.343,1,Movin' On,42,2002-10-04,0.0467,89.384,good charlotte,good charlotte,"['alternative metal', 'pop punk']"
0.961,1992,0.128,['los traileros del norte'],0.774,171907,0.8009999999999999,0,4eFGhgj9hRAhkBRMkrPWlt,0.00119,4,0.0589,-8.531,1,La Francis,36,1992-01-01,0.0488,95.662,los terribles del norte,los terribles del norte,"['banda caliente', 'corrido', 'grupera', 'musica potosina', 'norteno', 'regional mexican']"
0.498,1988,0.872,"['ben wright', 'joanna gleason', 'chip zien']",0.422,123760,0.182,0,7hnTxCyaphKXk7GV9YHgEZ,0.0,11,0.284,-16.488,1,I Guess This Is Goodbye / Maybe They're Magic,28,1988,0.0781,168.673,ben wright,ben wright,[]
0.402,2011,0.00549,['the cab'],0.546,221387,0.8370000000000001,0,49rpdsNYJirTTf6p6mMvag,0.0,2,0.387,-5.13,1,Angel With A Shotgun,66,2011,0.0519,124.007,the the,the the,"['canadian contemporary r&b', 'canadian pop', 'pop']"
0.0385,2007,0.951,['nobuo uematsu'],0.0866,348013,0.129,0,2s4wu9Z76eEczUOfAQXMEz,0.768,7,0.0764,-13.77,1,Aerith's Theme (Final Fantasy VII),45,2007-12-04,0.0373,78.835,nobuo uematsu,nobuo uematsu,"['anime score', 'chiptune', 'final fantasy', 'japanese classical', 'japanese vgm', 'scorecore', 'video game music']"
0.759,1928,0.986,"['robert schumann', 'vladimir horowitz']",0.292,36560,0.451,0,27LwJhwy5c81xO3daLyWKW,0.855,0,0.219,-9.554,1,"Kinderszenen, Op. 15: IX. Ritter von Steckenpferd",0,1928,0.0336,82.984,robert decormier,robert decormier,[]
0.272,1980,0.405,['dolly parton'],0.555,203027,0.196,0,0u1mi4pYlXkx0rxgCbtyqv,6.49e-06,2,0.112,-13.380999999999998,1,Old Flames Can't Hold a Candle to You,41,1980-04-14,0.0288,137.092,dolly parton,dolly parton,"['classic country pop', 'country', 'country dawn']"
0.742,1929,0.0437,['эрих мария ремарк'],0.737,95900,0.178,1,2t0VnSAiQUtfSNFWGQfg7V,0.0,5,0.349,-20.709,1,Часть 74.2 - На Западном фронте без перемен,0,1929,0.931,87.912,эрих мария ремарк,эрих мария ремарк,[]
0.8809999999999999,2003,0.163,['los telez'],0.802,225333,0.547,0,0t1UDIDBS2u8k0TltYUHaE,1.99e-05,7,0.088,-7.348,1,Gritaría,57,2003-05-03,0.0593,160.025,los cuates de sinaloa,los cuates de sinaloa,"['corrido', 'deep regional mexican', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']"
0.0871,1928,0.991,"['frédéric chopin', 'vladimir horowitz']",0.392,236840,0.0497,0,1bkEO1AGeyfGRoUIWw3517,0.902,1,0.6729999999999999,-25.51,0,"Mazurka in C-Sharp Minor, Op. 30, No. 4",0,1928,0.0406,84.40299999999998,frédéric chopin,frédéric chopin,"['classical', 'early romantic era', 'polish classical']"
0.763,2000,0.136,['los ángeles azules'],0.645,221013,0.342,0,6XGVwHELAvx2LYv3uAH7DV,0.0,2,0.139,-9.004,1,Juventud,44,2000-01-01,0.0561,88.985,los guacharacos de colombia,los guacharacos de colombia,[]
0.473,1977,0.0213,['thin lizzy'],0.356,316640,0.55,0,2Q8D1XsrnbW6ghojbgAEOw,0.00531,7,0.128,-13.134,1,Soldier Of Fortune,28,1977,0.0474,130.627,thin lizzy,thin lizzy,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'irish rock', 'metal', 'rock']"
0.6629999999999999,1984,0.6409999999999999,['luis eduardo aute'],0.6579999999999999,301027,0.368,0,5c6OaqhGZq0thRc56z5nAn,1.76e-06,9,0.0806,-14.14,1,Sin Tu Latido,52,1984-09-13,0.0424,119.651,luis arcaraz y su orquesta,luis arcaraz y su orquesta,"['bolero', 'jazz mexicano']"
0.365,1985,0.317,['starship'],0.627,221840,0.877,0,5P9h9gQlq8CFLRWI4e94ei,1.09e-05,5,0.0613,-4.151,0,Tomorrow Doesn't Matter Tonight,29,1985-09-10,0.0379,102.809,cobra starship,cobra starship,"['dance pop', 'neon pop punk', 'pop punk', 'post-teen pop']"
0.831,1949,0.988,['os cariocas'],0.593,149375,0.405,0,2JLI5mAsVrs1T1SxTCkPNt,0.000372,10,0.218,-14.813,1,Cadê a Jane,0,1949-03-20,0.0909,103.202,los chacales,los chacales,['deep norteno']
0.0755,2005,0.992,['jim brickman'],0.453,190547,0.125,0,5iday4nwx1UiUNyWzZy2fz,0.8690000000000001,5,0.0943,-18.178,1,Someday My Prince Will Come,45,2005-01-01,0.0356,131.873,jim brickman,jim brickman,"['adult standards', 'classify', 'new age', 'new age piano']"
0.877,1993,0.123,['vicente fernández'],0.359,210227,0.508,0,6WtPeZXQnoLbLOz7e0dfZL,0.0,10,0.29,-6.0420000000000025,1,Mi Amigo el Tordillo,47,1993,0.0344,181.627,vicente fernández,vicente fernández,"['mariachi', 'ranchera']"
0.931,1984,0.000483,['minutemen'],0.541,177560,0.736,0,7fwuT8n8FPJGseqr38zJtE,0.767,4,0.0963,-11.999,1,The Glory of Man,40,1984-07-24,0.191,172.687,minutemen,minutemen,"['alternative rock', 'art rock', 'dance rock', 'experimental', 'experimental rock', 'gbvfi', 'hardcore punk', 'indie rock', 'post-hardcore', 'post-punk', 'punk']"
0.295,2002,0.0145,['robbie williams'],0.599,263867,0.732,0,2Ms33RTRCT6gArrpcrPxmo,0.000467,5,0.143,-6.843,1,Feel,73,2002,0.026,97.997,robbie williams,robbie williams,"['dance pop', 'europop', 'pop']"
0.982,1968,0.449,['jean-jacques perrey'],0.74,117000,0.868,0,5EFDXorJyUp61D2ZGpmsJz,0.8140000000000001,0,0.0619,-8.535,1,Brazilian Flower,31,1968,0.0385,162.822,jean-jacques perrey,jean-jacques perrey,"['exotica', 'lounge', 'moog', 'space age pop', 'vintage french electronic']"
0.5529999999999999,1977,0.0244,['sammy hagar'],0.467,244333,0.862,0,2BxuYgBSxm2UYnt4u6umpF,0.0123,4,0.0937,-9.386,1,Red,28,1977-01-01,0.121,162.8,sammy hagar,sammy hagar,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'metal', 'rock', 'soft rock']"
0.647,1967,0.0774,['miles davis'],0.355,464000,0.5579999999999999,0,3Gi69Wjht0q3AZQu6tQwxi,0.000787,3,0.384,-12.452,1,Gingerbread Boy,23,1967-01,0.0437,141.219,miles davis,miles davis,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet']"
0.905,1967,0.28,['herb alpert & the tijuana brass'],0.769,125520,0.464,0,5tkdgduVfZjS6HE34YJvOZ,0.491,9,0.148,-13.073,0,Flea Bag,25,1967-12-08,0.0569,79.905,herb alpert,herb alpert,"['adult standards', 'easy listening', 'lounge']"
0.688,2001,0.6829999999999999,['stephen speaks'],0.5489999999999999,273067,0.4370000000000001,0,61sJQh19AcTBrX7P8LWLi0,1.53e-05,7,0.224,-8.64,1,Passenger Seat (Acoustic),62,2001-09-04,0.0313,153.592,stephen speaks,stephen speaks,"['acoustic pop', 'neo mellow', 'opm', 'pop rock', 'viral pop']"
0.737,2010,0.364,['mac miller'],0.64,186238,0.925,1,4KwHLWYcVk0Raa5fzpa35p,0.0,9,0.157,-2.948,0,Get Em Up,45,2010-08-13,0.148,85.116,mac,mac,"['ohio hip hop', 'pop rap']"
0.225,1935,0.981,['cristian vasile'],0.513,188186,0.16,0,2gFLZjeQIf4Epqo1YbevOd,0.0122,4,0.327,-16.535999999999998,0,Să vii,0,1935-01-01,0.0481,114.51,tia,tia,"['ottawa rap', 'social media pop', 'viral rap']"
0.402,2012,0.8590000000000001,['fiona apple'],0.687,209387,0.195,0,6HPZo9krwjbhMGKbqVkkDQ,0.0,0,0.226,-12.612,1,Every Single Night,52,2012-06-18,0.0603,125.949,appleby,appleby,['alternative r&b']
0.807,1959,0.748,['bobby lee trammell'],0.602,146680,0.952,0,7Co0HkVNUBx9HuVxrG9juA,0.0,9,0.0561,-4.261,0,Open Up Your Heart,10,1959,0.162,165.18200000000004,møme,møme,"['alternative metal', 'melodic metalcore', 'nu metal']"
0.38,2011,0.00484,['lil wayne'],0.419,165013,0.615,1,0UgOoittThKoeePLufhLTs,7.03e-06,2,0.13,-8.56,1,Two Shots,42,2011-01-01,0.197,144.937,lil ru,lil ru,"['atl hip hop', 'dirty south rap', 'pop rap', 'south carolina hip hop', 'southern hip hop', 'trap']"
0.0384,1995,0.0271,"['gza', 'rza', 'ghostface killah', 'killah priest']",0.708,276968,0.447,0,4qfUlchVD7WM4JhA5xio6m,0.000728,1,0.102,-6.305,1,4th Chamber,57,1995-01-01,0.0952,89.62,ghostface killah,ghostface killah,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']"
0.816,1992,1.29e-06,['l7'],0.366,162440,0.858,0,7b1snQi3wWfUPmRrPvK0ny,0.645,7,0.0747,-9.215,1,Wargasm,40,1992,0.0413,159.275,l7,l7,"['alternative rock', 'grunge', 'punk', 'riot grrrl', 'rock']"
0.302,1985,0.000924,['dead kennedys'],0.182,324147,0.969,0,3meBHHgWBvXmpmhQtH6N8a,5.610000000000002e-05,7,0.268,-4.787,1,This Could Be Anywhere,34,1985-12-21,0.179,189.175,d.e.a. dead end alliance,d.e.a. dead end alliance,"['dirty texas rap', 'houston rap']"
0.16,1967,0.937,['barbra streisand'],0.279,189267,0.201,0,1p5zuc9JsgqqzPCcyrDPFD,2.92e-05,10,0.294,-13.914,1,The Best Gift,32,1967-10-16,0.0335,76.915,barbra streisand,barbra streisand,"['adult standards', 'mellow gold', 'soft rock']"
0.638,1966,0.33,['the yardbirds'],0.253,110000,0.888,0,1riHXT8OEfPA682l86z7LU,0.000128,7,0.411,-9.301,1,Psycho Daisies - Mono,23,1966-07-15,0.124,167.123,the jud conlon chorus,the jud conlon chorus,"['disney', 'movie tunes']"
0.741,1940,0.187,['эрнест хемингуэй'],0.701,97987,0.127,1,52ll4xZIOttoMZWarZCb7d,0.0,4,0.4370000000000001,-18.919,0,Часть 56.3 & Часть 57.1 - По ком звонит колокол,1,1940,0.956,45.63800000000001,эрнест хемингуэй,эрнест хемингуэй,[]
0.835,1994,0.0319,['eddie gonzalez'],0.7290000000000001,178400,0.726,0,6I0wYPz2GKCkUPfMTE203O,2.86e-06,6,0.0287,-8.103,1,Botoncito De Cariño,36,1994,0.0538,100.921,the eddie higgins trio,the eddie higgins trio,"['christmas instrumental', 'jazz trio']"
0.871,2009,0.181,['grupo mojado'],0.562,190173,0.595,0,1A1yn53ZypVPUcV4W54j8A,0.00525,9,0.0472,-12.875,1,Tonta,58,2009-03-24,0.077,205.05900000000003,grupo sensacíon latina,grupo sensacíon latina,['perreo']
0.951,2013,0.1369999999999999,['roky erickson'],0.718,166160,0.63,0,5WjGaYhbm2c0KoNH7uhem5,0.313,0,0.0658,-6.331,1,I Walked with a Zombie,49,2013-08-20,0.0328,120.156,sono,sono,"['cumbia', 'salsa colombiana']"
0.315,1965,0.879,['the beatles'],0.332,125667,0.179,0,3BQHpFgAp4l80e1XslIjNI,0.0,5,0.0886,-11.83,1,Yesterday - Remastered 2009,77,1965-08-06,0.0326,96.529,the jud conlon chorus,the jud conlon chorus,"['disney', 'movie tunes']"
0.8420000000000001,1930,0.994,['giorgos papasideris'],0.3670000000000001,175493,0.262,0,46WBp2UIhe9rOaUL5qy6xF,0.939,10,0.124,-13.883,0,Kato Ston Kampo Sto Plati,0,1930-01-01,0.054,74.28399999999998,sid,sid,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
0.928,2007,0.501,['pinback'],0.774,191933,0.7759999999999999,0,2EH1ZVZx2wPGtQb5V2hNih,0.0005269999999999,7,0.513,-7.846,1,Good To Sea,50,2007-09-11,0.0285,100.006,bôa,bôa,"['ambient', 'electronica', 'intelligent dance music', 'microhouse', 'scottish electronic', 'trip hop']"
0.745,2004,0.884,['rise against'],0.38,146333,0.317,0,2wDHQfRlxKnKhPsnYb8KDF,0.0,6,0.125,-8.853,1,Swing Life Away,46,2004-04-20,0.038,178.118,rosie gaines,rosie gaines,"['diva house', 'speed garage']"
0.296,1972,0.696,['bonnie raitt'],0.439,178733,0.485,0,1oMhFBq8JndGlXmknlkSjp,0.0701,5,0.0963,-7.513,1,Too Long at the Fair - Remastered,32,1972,0.0303,140.077,bonn,bonn,"['classic rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'lilith', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
0.205,1978,0.93,['tom waits'],0.515,272983,0.146,0,6BRg8FpfpKUbXeE4Jv7U5u,6.21e-05,6,0.128,-13.922,1,Christmas Card From A Hooker In Minneapolis,43,1978-09-05,0.0442,111.638,stompin' tom connors,stompin' tom connors,"['canadian indie', 'canadian singer-songwriter', 'nl folk']"
0.491,2013,0.0639,['chris young'],0.652,188707,0.8590000000000001,0,53Dj5PCDhb22qWqmre3YQs,0.0,2,0.0777,-3.746,1,Aw Naw,64,2013-09-16,0.0358,109.971,young chris,young chris,"['contemporary country', 'country', 'country road', 'modern country rock']"
0.637,2004,0.000293,['the network'],0.395,168107,0.965,0,0zH2JOtW6cwugaVEWaGjmU,0.00229,7,0.494,-3.621,1,Roshambo,43,2004-11-09,0.104,173.979,the network,the network,['bay area indie']
0.181,2015,0.6679999999999999,['leon bridges'],0.679,240200,0.185,0,3hhbDnFUb2bicI2df6VurK,0.0,8,0.146,-10.786,1,River,70,2015-06-23,0.0441,128.18,el cartel de nuevo leon,el cartel de nuevo leon,"['regional mexican', 'tejano']"
0.268,1931,0.405,['charlie chaplin'],0.378,201355,0.249,0,4YUfF0IiYLqf7xiWSG8u9w,0.764,8,0.122,-10.822,1,The Sober Dawn,0,1931,0.0562,128.309,arlie,arlie,"['indie pop', 'modern rock']"
0.957,2010,0.0489,['prince royce'],0.7040000000000001,211453,0.83,0,0u4N6w5lBw5xMrzJitRWUo,0.0,11,0.111,-3.139,1,Corazon Sin Cara,73,2010,0.0297,127.103,prince,prince,"['bachata', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']"
0.162,1976,0.945,['john denver'],0.387,222267,0.0287,0,69EkMYkCSqbl4ZoX6HQryg,1.58e-05,7,0.139,-18.887,1,Like a Sad Song,40,1976-08-01,0.0389,70.639,john d. hale band,john d. hale band,['roots americana']
0.417,2008,0.0954,['coldplay'],0.486,242373,0.617,0,3zzwBtusqxBiGRsGpsnN3F,3.23e-06,5,0.109,-7.115,0,Viva La Vida,48,2008-11-24,0.0287,138.015,coldplay,coldplay,"['permanent wave', 'pop']"
0.223,1940,0.947,['rita ampatzi'],0.229,208773,0.327,0,3QQOHXsI8ERLRkLC68b0XL,0.00321,1,0.15,-10.642,1,Lafina,0,1940-01-01,0.0452,50.824,ritza ampatzi,ritza ampatzi,[]
0.847,1990,0.0158,['madonna'],0.6709999999999999,231133,0.752,0,1AMZVcZvuPKqxm822W8PGV,0.0,5,0.103,-10.03,1,Open Your Heart,42,1990-11-09,0.0418,113.065,mø,mø,"['contemporary country', 'deep talent show']"
0.703,1983,0.173,['jackson browne'],0.764,293000,0.529,0,2CzYQ2ktwSMGnA5ypH2a8w,0.000164,7,0.0985,-7.157,1,Tender Is the Night,47,1983-07-26,0.0329,113.312,jack ü,jack ü,"['edm', 'electro house', 'pop dance']"
0.5589999999999999,1977,0.154,['iggy pop'],0.219,433358,0.763,0,4D2oxcrgtaRlzpGwUVSKkA,0.934,7,0.17,-6.702999999999999,1,Dum Dum Boys,36,1977-03-18,0.0392,158.208,smoking popes,smoking popes,"['chicago punk', 'emo', 'orgcore', 'power-pop punk', 'skate punk']"
0.159,2017,0.19,"['quality control', 'migos', 'eurielle']",0.889,295997,0.398,1,3hWUIMNBwLNug1O8o2PPRW,0.0,1,0.104,-7.183,1,Too Hotty,63,2017-12-08,0.204,129.993,migos,migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
0.529,1989,0.183,['big pig'],0.789,216227,0.655,0,3FUXIiVAVbifAEYXdcUBbb,0.000104,1,0.333,-12.637,1,I Can't Break Away,30,1989-02-17,0.0332,120.076,big mountain,big mountain,"['reggae', 'reggae fusion']"
0.425,2015,0.165,"['leslie odom jr.', 'daveed diggs', 'okieriete onaodowan', 'original broadway cast of hamilton']",0.884,181478,0.521,1,1WHNqqRWhJVZIdCScFKtl5,0.0,10,0.0756,-10.216,1,Washington on Your Side,68,2015-09-25,0.348,134.05100000000002,broadway cast,broadway cast,['broadway']
